Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDR40,OUT035,1286.6583
DRG25,OUT017,3082.9685
FDT10,OUT035,976.5396
FDY32,OUT013,2641.5898
FDN50,OUT035,1516.9197
FDZ35,OUT019,236.07144
NCP54,OUT045,2041.1287
NCD07,OUT035,1819.6636
FDS02,OUT018,3098.9844
DRN59,OUT018,683.7704
DRB24,OUT013,2506.6123
FDP37,OUT027,3192.0872
DRB01,OUT018,2851.5693
FDR47,OUT046,3065.8362
NCM31,OUT010,261.41443
NCF06,OUT027,6014.562
NCV17,OUT027,3169.517
FDS10,OUT049,2986.648
FDN52,OUT035,1451.8528
FDZ48,OUT013,1972.3472
FDJ48,OUT049,3960.7837
DRB13,OUT027,5518.0327
FDV59,OUT017,3724.7383
FDL32,OUT035,1807.7373
FDZ12,OUT035,2048.663
NCR06,OUT027,1111.1858
FDP51,OUT017,2035.6589
FDY22,OUT013,2079.1746
FDZ38,OUT049,2854.2087
NCO54,OUT035,841.4288
FDR23,OUT035,2937.323
FDM38,OUT049,827.63116
FDS25,OUT013,1835.624
FDZ22,OUT013,1310.1245
FDZ20,OUT019,578.1106
FDD45,OUT010,183.43625
FDN03,OUT049,3960.7837
NCW30,OUT046,4104.285
FDY24,OUT027,1674.3008
FDJ26,OUT019,511.25726
FDM15,OUT049,2471.5796
NCW54,OUT027,1666.053
FDA23,OUT045,1591.1123
FDA39,OUT019,86.32748
FDZ12,OUT017,2464.1775
NCB42,OUT046,1998.4764
FDL16,OUT046,741.26624
FDO24,OUT019,344.27054
NCP42,OUT046,3068.4573
FDR19,OUT018,2267.4172
DRL01,OUT045,3857.3474
FDV37,OUT046,3070.3562
FDI41,OUT010,403.2338
FDF58,OUT049,963.2221
NCF43,OUT018,1912.3726
FDN02,OUT049,3503.502
NCP41,OUT035,1611.5001
NCY17,OUT027,1111.1858
FDL58,OUT027,5522.859
NCA30,OUT027,5403.9614
FDE46,OUT018,2267.4172
FDY38,OUT035,3894.9119
NCH29,OUT027,2732.2476
FDO20,OUT045,3972.5232
FDP44,OUT018,1523.6656
FDM02,OUT027,2749.5593
FDJ14,OUT027,2215.9114
FDH04,OUT010,182.41632
DRK23,OUT046,3962.5742
NCW05,OUT046,1620.1483
FDF12,OUT049,2460.824
FDL51,OUT019,511.25726
FDN03,OUT018,3392.739
DRJ37,OUT049,2460.824
FDM12,OUT019,512.6951
FDA16,OUT045,3786.3652
NCB07,OUT017,3076.6504
NCI17,OUT019,250.99007
FDR51,OUT046,2468.1284
FDJ55,OUT045,3834.2424
NCZ17,OUT013,665.7128
FDU25,OUT013,913.43854
NCG18,OUT045,1610.8531
DRM11,OUT017,4117.6533
FDH16,OUT035,1516.9197
FDZ04,OUT018,882.58826
NCX53,OUT035,2048.663
FDX38,OUT027,1307.198
FDX09,OUT046,2945.7388
NCW05,OUT018,1523.6656
NCS41,OUT017,3082.9685
FDI26,OUT046,2945.7388
NCZ41,OUT027,3192.0872
NCK06,OUT046,2090.0125
FDX23,OUT027,2706.3462
NCA42,OUT046,2622.7825
FDC20,OUT049,787.0099
DRC49,OUT018,2278.559
FDX01,OUT013,1980.7509
FDC08,OUT045,3848.0833
FDC02,OUT017,4117.6533
FDK10,OUT045,2970.594
DRC24,OUT013,2500.1433
FDW16,OUT019,246.95808
NCU06,OUT018,3346.6453
DRA59,OUT045,3059.24
FDR24,OUT019,248.61513
DRL35,OUT018,597.56555
FDA49,OUT013,1440.7489
NCC55,OUT046,660.4191
DRD24,OUT019,333.7092
NCE55,OUT049,2955.5837
FDT33,OUT045,2846.9307
NCT53,OUT013,2641.5898
FDS26,OUT046,4109.0625
FDL22,OUT018,1427.935
FDP44,OUT017,1611.5001
FDC52,OUT018,2267.4172
FDI53,OUT010,420.97098
FDZ23,OUT046,3068.4573
NCT18,OUT013,3101.8376
FDR13,OUT046,1998.4764
FDB09,OUT010,254.82367
FDZ60,OUT013,1612.9935
FDB11,OUT046,3821.9146
FDC10,OUT018,1905.485
FDW56,OUT035,3065.598
FDK14,OUT027,2317.5364
DRE27,OUT027,2732.2476
FDA38,OUT017,3940.2358
FDT11,OUT045,3055.543
FDP15,OUT035,4078.486
FDV27,OUT035,1451.8528
FDS36,OUT027,2880.4668
FDY40,OUT027,1307.198
NCF19,OUT049,743.0248
FDF53,OUT045,2995.7336
FDS14,OUT027,4354.236
FDE56,OUT046,1017.05237
FDZ19,OUT035,2952.2058
FDZ46,OUT013,1835.624
FDR16,OUT046,3675.7053
FDG29,OUT018,597.56555
NCE30,OUT017,3724.7383
FDZ40,OUT046,790.3648
FDG58,OUT018,2351.4514
DRH03,OUT013,1565.9587
FDZ47,OUT045,1577.4253
FDV04,OUT018,2435.924
FDZ10,OUT018,1905.485
FDG46,OUT017,1947.4001
NCF07,OUT045,1577.4253
FDY44,OUT035,3065.598
FDB21,OUT013,3909.9956
FDS20,OUT035,3065.1497
FDS49,OUT049,1263.609
FDX55,OUT027,5478.274
NCQ02,OUT018,2842.3994
FDR25,OUT013,4131.8833
DRG39,OUT045,793.4373
FDB46,OUT046,3675.7053
NCC30,OUT018,2750.117
FDE58,OUT035,2035.6589
FDC05,OUT019,579.7378
FDY15,OUT046,2622.7825
FDG14,OUT046,2468.1284
FDL08,OUT049,3908.325
FDQ47,OUT013,658.3381
FDN12,OUT035,1770.8846
FDW10,OUT013,2960.4478
FDD02,OUT035,1953.2646
FDX35,OUT010,539.1576
FDT35,OUT046,2851.152
DRN47,OUT019,467.30136
FDB11,OUT010,721.9392
FDN20,OUT045,2846.9307
FDB59,OUT035,3070.118
FDJ58,OUT045,2924.647
FDU60,OUT046,2851.152
FDS03,OUT049,986.22235
FDU40,OUT019,509.13922
DRH15,OUT049,743.0248
FDD04,OUT027,4078.101
FDQ01,OUT046,3962.5742
FDF28,OUT035,2041.7758
FDD22,OUT010,246.58405
FDY19,OUT046,1998.4764
FDN33,OUT035,1516.9197
FDV36,OUT035,2041.7758
FDW01,OUT010,397.48605
FDJ28,OUT049,3082.5935
FDB17,OUT035,2983.27
FDM40,OUT049,2093.7268
FDV46,OUT045,2041.1287
FDQ44,OUT049,2087.6104
NCD42,OUT046,660.4191
DRH37,OUT046,2648.5334
FDR10,OUT018,2474.923
NCD06,OUT027,1269.3577
FDI53,OUT046,2648.5334
FDG16,OUT035,3722.9185
DRB25,OUT046,1620.1483
FDY09,OUT046,2930.856
FDX48,OUT045,2500.1663
FDC03,OUT010,489.44083
FDT47,OUT035,1564.4653
FDW44,OUT027,4526.071
FDT24,OUT017,1128.7991
FDT12,OUT019,559.85614
NCS38,OUT035,1947.4001
FDO39,OUT035,3078.2434
FDA13,OUT046,665.4714
FDO48,OUT035,3793.9458
DRJ01,OUT017,2626.7183
FDD53,OUT018,582.725
NCT05,OUT049,3981.7776
FDQ51,OUT045,744.33875
FDU60,OUT013,2837.4697
FDC59,OUT046,997.05035
FDP36,OUT035,794.0843
NCM19,OUT017,1807.7373
FDL16,OUT035,684.0311
FDE50,OUT018,2842.3994
NCR18,OUT013,682.9784
NCD30,OUT035,1566.4995
FDH31,OUT013,1586.5249
FDD56,OUT019,442.3954
FDC47,OUT049,3851.486
FDZ21,OUT045,1561.928
FDM01,OUT049,1620.1483
FDF24,OUT013,1308.0089
FDW23,OUT017,665.70575
FDY52,OUT018,882.58826
DRH37,OUT027,4454.993
DRO47,OUT027,2993.1418
FDR25,OUT049,4119.6875
FDQ24,OUT027,6023.599
DRJ51,OUT018,3346.6453
NCU06,OUT035,3894.9119
NCV18,OUT018,1258.0012
NCC06,OUT027,3174.6184
FDZ01,OUT018,1523.6656
FDT14,OUT017,2041.7758
FDD11,OUT019,617.3104
FDN09,OUT017,3940.2358
NCO18,OUT010,432.05817
FDZ50,OUT045,3059.24
FDS44,OUT013,3909.9956
FDI36,OUT045,3052.9219
FDA26,OUT010,727.4978
NCY53,OUT049,1868.3976
FDF32,OUT049,3081.3005
FDF59,OUT010,258.42572
FDB20,OUT046,1267.1443
DRH11,OUT035,851.1351
FDT03,OUT049,3086.2905
NCH06,OUT035,3948.2683
FDR55,OUT049,3082.5935
FDI10,OUT035,2937.323
FDZ12,OUT045,2048.016
FDM12,OUT049,3082.5935
DRB25,OUT045,1610.8531
NCS41,OUT013,3101.8376
NCT53,OUT049,2644.2856
NCD55,OUT013,665.7128
FDY08,OUT049,2100.6143
NCP55,OUT049,827.63116
FDA33,OUT013,2458.0464
FDQ33,OUT013,2458.0464
FDE45,OUT027,4853.0
FDT26,OUT013,2072.287
NCV53,OUT049,3908.325
FDK60,OUT027,2688.3362
NCJ29,OUT046,1311.1251
FDI15,OUT045,4119.6875
FDX21,OUT013,1823.6981
FDV49,OUT019,564.1024
DRO59,OUT046,1274.0116
FDZ14,OUT045,2041.1287
FDP32,OUT027,3192.0872
FDC33,OUT017,3064.9468
FDT14,OUT010,252.71808
NCN54,OUT027,2215.9114
FDR57,OUT027,4341.2866
DRK12,OUT046,660.4191
FDX52,OUT049,3079.9724
FDX08,OUT010,372.27994
FDP10,OUT010,245.51443
NCP50,OUT045,1286.0114
NCL06,OUT013,4111.665
FDP25,OUT013,3740.1538
FDE53,OUT013,1612.9935
FDL27,OUT017,1011.5633
FDC35,OUT049,3699.3406
DRJ47,OUT010,536.18744
FDD16,OUT018,1010.1612
NCN42,OUT049,2460.824
FDC38,OUT027,3143.6782
NCO07,OUT045,3678.181
FDQ20,OUT049,665.6718
FDI32,OUT046,1987.0226
FDN20,OUT010,379.2222
DRJ51,OUT027,6164.8574
FDU08,OUT045,1565.8525
DRN37,OUT019,476.78998
FDD05,OUT010,253.22284
FDW15,OUT046,2468.1284
FDI52,OUT046,2090.0125
DRM11,OUT049,4104.0986
NCO06,OUT045,663.4919
FDU38,OUT049,3082.5935
FDU59,OUT018,2462.0972
FDJ10,OUT046,2090.0125
FDM13,OUT049,2093.7268
NCJ30,OUT019,476.78998
FDM45,OUT018,1905.485
FDP36,OUT045,744.33875
NCD30,OUT010,183.79846
FDN48,OUT017,1516.9197
FDY32,OUT049,2644.2856
FDU47,OUT046,2096.9
FDF17,OUT019,579.7378
FDP34,OUT017,2620.7651
FDA47,OUT049,2644.2856
DRD27,OUT027,2788.002
FDW38,OUT045,840.7818
FDZ15,OUT019,321.31738
FDZ03,OUT027,5403.9614
NCN19,OUT049,3082.5935
FDG02,OUT035,3068.219
FDS31,OUT035,3065.1497
FDW43,OUT019,559.85614
FDZ47,OUT010,182.96948
FDO57,OUT017,2645.3003
NCL07,OUT013,665.7128
NCV42,OUT013,1823.6981
FDP40,OUT017,1836.2057
FDP48,OUT019,520.4619
FDH21,OUT017,2645.3003
NCP02,OUT049,917.2918
FDK24,OUT049,743.0248
FDC41,OUT045,1125.5447
FDF08,OUT017,1367.9078
FDO49,OUT017,791.30316
FDS56,OUT027,6014.562
FDX46,OUT018,882.58826
FDQ07,OUT013,3740.1538
FDC32,OUT010,185.4708
FDT21,OUT019,557.91364
FDG58,OUT045,2506.6353
FDW14,OUT049,1355.5042
DRA12,OUT027,3136.5098
FDV27,OUT013,1440.7489
DRD25,OUT013,1835.624
DRF48,OUT027,5392.659
FDX24,OUT017,1516.9197
DRJ51,OUT046,3845.0195
FDE45,OUT045,2978.366
FDE14,OUT046,1618.0636
FDG53,OUT045,2041.1287
FDT08,OUT046,2468.1284
DRC27,OUT027,6029.869
FDG20,OUT035,2937.323
FDC21,OUT046,1620.1483
FDV31,OUT018,2729.95
FDB58,OUT045,2048.016
FDV23,OUT046,2090.0125
FDA25,OUT019,245.68727
FDC15,OUT046,2627.7085
FDU47,OUT049,2093.7268
FDE23,OUT013,743.933
FDS08,OUT013,2960.4478
FDW03,OUT027,2775.2231
FDJ60,OUT018,2462.0972
FDM34,OUT017,2041.7758
FDW33,OUT013,1612.9935
FDZ40,OUT013,825.0313
FDE33,OUT018,1202.5535
NCC06,OUT010,256.3714
FDU11,OUT046,2083.896
FDL44,OUT017,2645.3003
NCZ29,OUT017,2041.7758
FDG28,OUT010,528.51953
FDL12,OUT018,868.1294
FDD52,OUT017,1611.5001
FDO15,OUT013,983.6269
NCN29,OUT027,1307.198
FDW36,OUT013,1612.9935
FDB21,OUT046,3898.376
FDZ28,OUT013,2072.287
FDY10,OUT035,1953.2646
DRG39,OUT017,791.30316
FDN28,OUT013,1612.9935
FDV15,OUT035,1611.5001
DRI13,OUT035,3722.9185
FDH20,OUT046,1562.1155
FDY51,OUT013,3740.1538
FDE16,OUT013,3709.033
FDX40,OUT018,577.673
FDC48,OUT018,1202.5535
FDS14,OUT046,2506.6353
FDX56,OUT017,3751.7593
FDI10,OUT046,2924.2231
FDI14,OUT013,2079.1746
DRM48,OUT013,658.3381
NCH07,OUT027,4472.684
FDY26,OUT013,3704.367
FDD02,OUT027,2967.3237
FDM12,OUT046,3068.4573
DRF01,OUT010,402.8394
FDV36,OUT046,2090.0125
DRI59,OUT013,3777.9019
FDV03,OUT018,2351.7886
FDO39,OUT017,3089.296
NCB07,OUT018,3055.3672
FDH38,OUT027,2985.222
FDZ13,OUT035,744.9856
NCZ30,OUT046,2090.0125
NCA06,OUT035,664.13885
FDB04,OUT049,1436.9056
FDN50,OUT013,1518.4131
NCG06,OUT049,3981.7776
NCY17,OUT018,663.79407
FDC23,OUT046,2976.803
FDK33,OUT049,3672.3196
FDR03,OUT049,3699.3406
FDZ07,OUT045,1018.7567
FDO38,OUT013,1265.5222
FDS59,OUT046,1620.1483
DRM11,OUT019,573.2527
FDX52,OUT027,5516.4185
DRJ35,OUT018,830.4719
NCP53,OUT046,3898.376
FDW15,OUT019,352.03174
DRI47,OUT045,2472.7283
DRZ11,OUT035,2041.7758
FDS02,OUT013,3089.1921
DRD49,OUT018,3362.9802
FDW38,OUT049,787.0099
FDR21,OUT019,402.0876
FDE40,OUT013,983.6269
FDI02,OUT045,1807.0903
FDQ04,OUT045,668.5441
FDY14,OUT017,4142.6484
NCT54,OUT046,1562.1155
DRD25,OUT017,1819.6636
DRE01,OUT045,3910.7039
FDJ12,OUT010,701.43634
NCZ05,OUT049,1620.1483
DRB25,OUT019,291.9882
NCC31,OUT045,2622.8792
FDM16,OUT045,1125.5447
DRG11,OUT049,1620.1483
FDV24,OUT027,4063.013
FDV43,OUT046,680.3119
FDG05,OUT018,2351.4514
FDV23,OUT010,254.82367
FDI58,OUT018,1427.935
FDQ11,OUT017,4068.1746
FDC05,OUT027,5545.364
FDF40,OUT013,3909.9956
FDU02,OUT018,3346.6453
FDT32,OUT013,3091.8132
NCF06,OUT017,4122.4307
FDT46,OUT013,767.69354
FDR58,OUT010,185.4708
FDY04,OUT046,2648.5334
FDT58,OUT045,2781.9119
FDE46,OUT049,2471.5796
DRH11,OUT017,840.3106
DRI51,OUT046,2924.2231
FDC35,OUT017,3542.0754
FDP45,OUT035,4010.0876
FDC45,OUT017,2851.3616
FDU01,OUT045,3059.24
FDJ53,OUT010,252.71808
FDJ46,OUT017,2935.6653
FDX07,OUT013,3095.5103
NCI30,OUT049,3908.325
FDE47,OUT027,3163.2087
FDV48,OUT045,1286.0114
FDN16,OUT019,245.68727
FDM52,OUT013,2458.0464
FDA32,OUT027,5497.983
FDH05,OUT017,3886.8794
FDW25,OUT010,175.56726
FDQ09,OUT046,1987.0226
NCM17,OUT010,107.52324
DRM59,OUT046,2500.1663
FDV47,OUT027,2317.5364
DRE15,OUT035,1088.2842
FDS25,OUT010,244.97437
NCZ05,OUT018,1523.6656
NCV05,OUT019,334.60623
DRM37,OUT046,3065.8362
FDV58,OUT027,5516.4185
FDN22,OUT027,6023.599
NCO06,OUT049,662.1777
FDT56,OUT019,168.73982
FDM02,OUT013,1440.7489
FDA09,OUT046,2984.575
NCC06,OUT035,2041.7758
NCL54,OUT049,2940.701
NCB55,OUT017,897.94507
FDB12,OUT017,1611.5001
NCA54,OUT049,2986.648
NCS38,OUT049,2002.1907
FDC02,OUT049,4099.3213
FDK44,OUT019,442.3954
FDE16,OUT035,3749.9395
NCS05,OUT035,2041.7758
FDZ59,OUT045,2781.9119
FDI20,OUT017,3724.7383
FDQ14,OUT046,2468.1284
FDF53,OUT017,3005.8157
FDW25,OUT017,1359.8425
NCQ43,OUT010,301.5622
FDX52,OUT013,3091.8132
FDE28,OUT045,3848.0833
FDN15,OUT017,2041.7758
FDO28,OUT017,2035.6589
FDQ33,OUT045,2461.5864
FDM22,OUT010,147.08533
FDJ03,OUT017,743.9259
FDI16,OUT045,793.4373
FDI09,OUT027,6029.869
FDX55,OUT013,3682.012
FDS23,OUT027,3174.6184
DRC12,OUT045,3055.543
FDH41,OUT049,3672.3196
FDN01,OUT013,2945.565
FDV55,OUT045,2472.7283
NCJ19,OUT013,828.481
NCY29,OUT010,154.45453
FDP03,OUT018,1905.485
FDZ52,OUT045,1807.0903
FDH31,OUT010,186.51892
FDQ19,OUT018,3391.8577
FDS15,OUT035,1611.5001
FDN32,OUT017,3076.2021
FDH32,OUT049,1571.1377
FDF33,OUT017,1611.5001
FDJ22,OUT046,3068.4573
FDG56,OUT010,163.74123
FDC05,OUT046,3065.8362
FDK09,OUT013,3843.8926
NCV29,OUT045,2924.647
NCC43,OUT019,537.1639
NCA42,OUT049,2504.9734
FDC10,OUT046,2027.4907
FDC16,OUT013,1440.7489
NCL17,OUT013,2072.287
FDA51,OUT035,1947.4001
FDW01,OUT017,2479.074
NCF30,OUT045,2041.1287
FDN49,OUT013,680.55286
FDY20,OUT045,1479.9359
FDC15,OUT045,2511.2483
FDY24,OUT046,790.3648
NCG43,OUT017,1562.575
FDA48,OUT013,3777.9019
NCF55,OUT017,660.6535
FDL38,OUT049,1467.1261
NCQ29,OUT018,3407.5999
FDC34,OUT017,2514.8804
FDP36,OUT027,1307.198
FDN50,OUT010,183.43625
FDO23,OUT049,1560.2251
FDT56,OUT013,828.481
FDT13,OUT027,5382.3345
FDZ03,OUT013,3091.8132
FDQ03,OUT010,531.06335
FDU44,OUT045,2648.6301
FDD03,OUT049,3851.486
NCH30,OUT013,1835.624
FDS60,OUT010,368.6214
FDG08,OUT046,2930.856
FDX38,OUT017,743.9259
FDD22,OUT017,1947.4001
FDW51,OUT013,3698.5728
FDL09,OUT017,2851.3616
FDZ60,OUT045,1610.8531
NCH07,OUT046,2627.7085
NCQ41,OUT049,3079.9724
FDW04,OUT049,2093.7268
FDI08,OUT027,6029.869
FDR19,OUT019,353.45142
FDV13,OUT046,1358.4177
FDB52,OUT017,4017.2053
FDZ48,OUT027,3083.6787
NCO14,OUT049,743.0248
FDZ50,OUT013,3095.5103
FDN27,OUT019,306.1661
FDQ60,OUT013,2072.287
FDR49,OUT017,743.9259
DRJ35,OUT027,1737.9922
DRI49,OUT017,1319.1129
FDB47,OUT017,3747.0933
FDP37,OUT010,258.42572
FDR26,OUT049,2940.701
FDY31,OUT019,303.30664
FDC11,OUT045,1479.9359
DRP47,OUT035,4010.0876
NCY54,OUT018,2688.313
FDR27,OUT046,2090.0125
FDQ21,OUT019,307.06696
NCQ29,OUT035,4161.881
FDJ02,OUT046,2468.1284
FDE21,OUT018,1827.3032
FDM39,OUT046,2945.7388
FDZ01,OUT017,1611.5001
NCB19,OUT018,1305.6207
FDU03,OUT046,3004.4875
FDP27,OUT049,3082.5935
DRF01,OUT045,2461.5864
FDM03,OUT049,1620.1483
FDV01,OUT046,2506.6353
FDS16,OUT046,2468.1284
FDO45,OUT035,1480.5829
NCX06,OUT035,2991.042
FDP13,OUT046,665.4714
NCR38,OUT018,3398.2048
FDA01,OUT013,828.481
FDT26,OUT017,1953.2646
FDD44,OUT027,6014.562
FDB26,OUT013,786.19666
FDP45,OUT019,537.1639
NCP55,OUT046,848.7835
FDT23,OUT017,1284.1152
FDO51,OUT045,682.02893
FDA44,OUT046,848.7835
NCJ31,OUT018,3370.6204
FDX37,OUT045,1577.4253
NCD18,OUT049,3851.486
FDN40,OUT027,4338.9556
FDL33,OUT017,3076.6504
DRF48,OUT035,3068.219
FDW08,OUT035,1611.5001
FDX39,OUT018,3266.3845
FDB38,OUT049,2644.2856
FDY46,OUT018,2842.3994
NCB06,OUT049,2623.4607
FDA34,OUT035,2937.323
FDA35,OUT045,2041.1287
FDQ07,OUT035,3793.9458
FDU32,OUT045,2041.1287
FDU26,OUT013,2072.287
FDU13,OUT010,406.9836
FDO09,OUT035,4161.881
FDW03,OUT019,245.68727
FDB38,OUT013,2641.5898
FDL26,OUT010,408.56485
NCN43,OUT045,2041.1287
FDH08,OUT045,3857.3474
NCC31,OUT019,353.96423
FDH14,OUT035,2041.7758
FDL40,OUT017,1573.4875
FDD20,OUT035,2041.7758
NCV53,OUT035,3948.2683
FDD16,OUT045,1087.6372
FDP24,OUT035,2041.7758
FDQ25,OUT045,2924.647
FDM38,OUT035,794.0843
NCT18,OUT010,368.6214
FDM34,OUT049,2093.7268
DRH37,OUT010,383.90585
NCE07,OUT013,2469.1882
FDG12,OUT013,2009.7655
FDB59,OUT010,661.4362
FDS10,OUT018,2750.117
FDN21,OUT010,365.62976
FDM02,OUT045,1451.2058
FDO44,OUT049,1847.7241
NCN17,OUT017,1611.5001
FDH16,OUT018,1427.935
FDL44,OUT046,2648.5334
FDY47,OUT017,2041.7758
DRI39,OUT046,841.66876
NCX54,OUT018,1523.6656
FDE59,OUT046,660.4191
FDO46,OUT045,3055.543
DRE13,OUT046,1439.8192
FDW14,OUT013,1470.9694
FDF35,OUT046,1620.1483
FDO50,OUT019,294.8398
DRF49,OUT017,1953.2646
FDT60,OUT049,2093.7268
FDP38,OUT045,744.33875
FDA31,OUT027,4683.4404
FDY52,OUT010,163.74123
FDD03,OUT027,6164.8574
FDN52,OUT018,1283.8257
FDU20,OUT010,253.29169
FDD22,OUT035,1770.8846
NCB55,OUT019,162.23851
FDN27,OUT045,1978.6073
FDD16,OUT013,1253.3848
FDW48,OUT046,1274.0116
DRN35,OUT045,663.4919
FDX25,OUT049,2994.42
DRD49,OUT049,3851.486
FDE21,OUT019,300.57913
FDN44,OUT035,2640.4812
DRC01,OUT049,743.0248
NCK30,OUT046,3962.5742
FDU39,OUT013,828.481
FDB49,OUT013,1574.981
FDS12,OUT045,2041.1287
FDR57,OUT018,2351.7886
FDX22,OUT027,5608.829
FDC60,OUT013,1470.9694
NCE42,OUT049,3851.486
NCK42,OUT049,3672.3196
DRE01,OUT017,3940.2358
FDE57,OUT018,1912.3726
DRK59,OUT019,557.1911
FDB10,OUT027,6102.745
FDQ25,OUT046,2930.856
FDY26,OUT017,3747.0933
FDG28,OUT049,3908.325
FDM14,OUT049,1620.1483
NCH29,OUT049,1586.7207
FDD48,OUT049,2002.1907
FDC17,OUT045,3700.536
DRH49,OUT027,2252.9507
FDN44,OUT018,2456.0083
FDC29,OUT045,1946.7532
DRK01,OUT019,251.1227
FDD48,OUT017,1947.4001
FDB59,OUT013,3104.1233
FDY45,OUT010,587.9429
FDX60,OUT035,1286.6583
FDT09,OUT010,256.3714
DRB24,OUT018,2347.0935
FDL13,OUT035,3894.9119
FDN16,OUT035,1611.5001
FDK57,OUT013,2072.287
FDO22,OUT027,2215.9114
FDC57,OUT010,462.38205
FDZ13,OUT027,1307.198
FDW27,OUT013,2500.1433
FDX10,OUT049,662.1777
FDY08,OUT018,1905.485
FDA49,OUT017,1367.9078
FDC32,OUT018,1474.7405
FDO04,OUT035,794.0843
NCZ54,OUT013,2641.5898
FDY40,OUT045,744.33875
FDW36,OUT045,1610.8531
FDE11,OUT017,3089.296
DRE37,OUT045,3055.543
NCK19,OUT017,3079.2715
FDT19,OUT035,2937.323
FDE56,OUT045,975.89264
FDZ57,OUT010,258.42572
FDB35,OUT035,1516.9197
FDF09,OUT010,106.21766
FDO34,OUT046,2851.152
FDA55,OUT046,3821.9146
NCM18,OUT035,976.5396
FDJ20,OUT019,307.06696
DRQ35,OUT019,307.06696
FDG02,OUT013,3091.8132
NCU29,OUT018,2267.4172
FDL27,OUT027,1737.9922
NCA54,OUT035,2983.27
FDJ32,OUT035,999.4017
FDB21,OUT019,548.404
FDR46,OUT035,2468.942
FDZ32,OUT046,1620.1483
DRF36,OUT017,3079.2715
NCU54,OUT017,3747.0933
NCI31,OUT017,658.331
DRA59,OUT035,3071.916
NCC55,OUT045,663.4919
FDE44,OUT018,683.7704
NCN26,OUT018,1833.1677
FDC11,OUT049,1436.9056
FDV24,OUT035,2468.942
FDR40,OUT019,219.88054
NCQ17,OUT049,2623.4607
FDC46,OUT045,3059.24
NCM18,OUT046,997.05035
FDK16,OUT046,1564.1497
FDI28,OUT017,1284.1152
FDS11,OUT018,3368.1658
DRD13,OUT046,1017.05237
FDL36,OUT035,1480.5829
FDI27,OUT013,743.933
FDJ53,OUT019,306.1661
FDS44,OUT045,3910.7039
FDE28,OUT046,3845.0195
FDQ33,OUT018,2314.2195
FDB37,OUT017,3940.2358
FDQ31,OUT045,1369.8042
NCQ05,OUT046,2468.1284
FDE10,OUT013,2072.287
FDF38,OUT017,665.70575
FDE50,OUT019,522.73663
DRG37,OUT010,408.56485
NCH06,OUT049,3960.7837
FDY14,OUT045,4119.6875
FDO27,OUT017,1564.4653
FDQ19,OUT049,3908.325
FDZ26,OUT019,554.0639
FDN51,OUT013,4111.665
FDK20,OUT035,2041.7758
FDD40,OUT018,2851.5693
DRI25,OUT018,797.5902
FDH56,OUT017,1953.2646
FDI36,OUT027,5545.364
DRH11,OUT018,797.5902
NCV18,OUT017,1321.2285
DRI01,OUT049,2940.701
DRE48,OUT049,3068.2688
FDS51,OUT035,976.5396
FDM38,OUT017,743.9259
FDB60,OUT027,5516.4185
FDY58,OUT035,3894.9119
FDY22,OUT045,2078.431
FDF11,OUT027,6029.869
FDZ51,OUT035,1566.4995
FDQ45,OUT017,3023.1833
FDF17,OUT035,3065.598
NCF31,OUT027,3874.21
FDA37,OUT013,2072.287
FDO51,OUT046,680.3119
FDF34,OUT013,3077.4885
FDD57,OUT018,1476.6309
FDO37,OUT046,3845.0195
FDR49,OUT049,743.0248
FDS39,OUT049,2100.6143
FDI48,OUT027,1350.3965
DRM35,OUT049,2986.648
FDV57,OUT035,2991.042
FDZ55,OUT013,2641.5898
FDI28,OUT035,1286.6583
FDS21,OUT045,1018.7567
FDT34,OUT013,1612.9935
DRI25,OUT035,841.4288
FDT47,OUT010,183.43625
DRH39,OUT045,1125.5447
NCD54,OUT045,2461.5864
FDU16,OUT027,2348.0105
NCW29,OUT045,2041.1287
FDV25,OUT027,5628.843
FDM56,OUT035,1611.5001
FDZ04,OUT027,1845.3424
FDG59,OUT019,87.08349
FDI56,OUT045,1479.9359
FDS33,OUT035,1451.8528
FDC23,OUT049,2940.701
FDT11,OUT049,3082.5935
FDG17,OUT045,3910.7039
FDZ44,OUT045,1952.6176
FDJ52,OUT013,2641.5898
DRI23,OUT046,2648.5334
DRE15,OUT010,174.28554
NCF07,OUT013,1610.9088
NCR29,OUT049,833.6721
FDE44,OUT019,134.8423
FDT23,OUT035,1286.6583
NCG06,OUT017,4117.6533
NCU41,OUT010,472.7884
FDH46,OUT017,1611.5001
FDV31,OUT013,2960.4478
NCT41,OUT027,4687.013
FDE22,OUT027,4386.086
FDC26,OUT045,1610.8531
DRF51,OUT017,660.6535
NCY53,OUT019,300.57913
FDY21,OUT017,3076.6504
FDL27,OUT013,983.6269
FDZ34,OUT049,3079.9724
NCF43,OUT010,332.05707
FDC21,OUT035,1611.5001
FDL26,OUT013,2511.2253
FDT25,OUT010,256.13147
NCR30,OUT046,1114.4235
DRL23,OUT019,236.07144
NCR05,OUT049,3079.9724
NCE19,OUT018,792.5067
FDY07,OUT035,684.0311
FDB10,OUT017,3886.8794
FDP57,OUT013,1612.9935
FDU48,OUT019,299.52344
FDH48,OUT035,1362.3856
FDO33,OUT035,1953.2646
NCU29,OUT045,2461.5864
FDW35,OUT046,680.3119
